Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,         ,         ,         ,         ,         ,         ,         ,         ,     21.1,     25.2,         ,     34.3,         ,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     33.9,     33.3,     28.3,     24.4,     18.3,     18.9,     16.9,     20.4,     19.4,     23.9,     33.3,     30.4,     33.9,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     33.8,     30.0,     28.3,     22.4,     21.7,     16.6,     15.6,     17.6,     21.7,     25.0,     28.2,     31.0,     33.8,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     33.3,     31.8,     27.0,     26.7,     18.4,     16.3,     16.3,     16.9,     18.6,     21.7,     27.8,     27.2,     33.3,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     33.4,     32.2,     31.7,     21.7,     20.8,     17.2,     16.1,     18.2,     21.1,     27.2,     25.6,     33.9,     33.9,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     32.2,     32.2,     32.8,     24.4,     18.3,     17.1,     16.0,     15.6,     19.4,     22.6,     33.6,     30.7,     33.6,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     31.3,     34.9,     27.0,     25.4,     21.1,     19.3,     16.0,     16.7,     20.0,     26.3,     27.8,     29.6,     34.9,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     36.2,     33.7,     31.7,     26.4,     18.9,     16.9,     15.6,     16.7,     16.9,     26.1,     27.2,     31.1,     36.2,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     35.0,     32.8,     30.0,     26.7,     19.4,     16.8,     16.1,     20.6,     16.9,     26.4,     27.5,     31.3,     35.0,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     33.9,     36.1,     28.9,     24.4,     19.4,     17.2,     16.9,     15.0,     18.3,     23.3,     27.2,     31.1,     36.1,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     32.2,     34.4,     30.6,     26.7,     17.8,     16.7,     15.6,     15.6,     16.7,     25.0,     26.1,     26.7,     34.4,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     31.7,     32.5,     26.1,     28.3,     23.3,     17.8,     15.6,     16.7,     21.0,     21.5,     30.0,     31.5,     32.5,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     35.8,     31.5,     29.8,     24.5,     20.0,     16.0,     16.0,     17.0,     24.0,     27.0,     30.0,     33.0,     35.8,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     34.0,     31.0,     30.5,     20.0,     21.2,     17.0,     17.0,     17.0,     18.6,     22.0,     25.4,     30.4,     34.0,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     34.0,     35.5,     27.5,     26.0,     21.5,     17.0,     20.0,     16.5,     19.0,     24.3,     30.5,     32.0,     35.5,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     33.7,     30.7,     27.5,     25.5,     19.5,     16.8,     16.7,     17.5,     18.7,     23.0,     25.5,     35.7,     35.7,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     34.0,     33.5,     28.4,     20.6,     19.5,     16.3,     17.0,     22.0,     22.9,     29.4,     31.5,     33.1,     34.0,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     29.4,     29.0,     31.0,     24.5,     22.6,     17.1,     16.8,     16.1,     18.5,     24.0,     31.5,     30.0,     31.5,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     35.2,     33.4,     26.0,     22.9,     19.0,     17.4,     16.9,     16.8,     20.3,     23.8,     29.5,     35.0,     35.2,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     27.2,     34.1,     29.0,     25.7,     22.3,     17.7,     15.8,     18.0,     23.5,     26.0,     30.4,     33.5,     34.1,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     37.5,     34.6,     23.6,     25.4,     19.4,     16.3,     15.5,     15.9,     23.2,     25.4,     28.5,     32.5,     37.5,QC,#
dx, 22801,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     39.0,     34.4,     30.7,     25.4,     19.6,     16.0,     15.3,     21.2,     22.2,     26.1,     34.0,     31.5,     39.0,QC,#
